12percentage,collegeGPA,CollegeTier,Specialization_grouped,Degree,GraduationYear,Age,Gender_m,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,ElectricalEngg,TelecomEngg,Specialization_grouped_Electronics and Communication,Specialization_grouped_Others,Specialization_grouped_nan,Degree_MCA,Degree_M.Tech./M.E.
0.6675356698119932,1.2835132859849714,0.2757678447383175,Electronics and Communication,B.Tech/B.E.,0.1484719150999945,-0.014642456669295235,1.0,0.20748936778015167,0.6791325613671833,-0.0015228249787210362,2.864040775067695e-15,1.6707590849422067,1.0,0.0,0.0,0.0,0.0
-0.5157258784858215,-1.5817795690679965,0.2757678447383175,Computer Science and IT,B.Tech/B.E.,-0.6852906831336373,-0.014642456669295235,1.0,0.3303237697331066,0.0003777155513723908,4.716806238763278,2.864040775067695e-15,-4.866913091234246e-15,0.0,0.0,0.0,0.0,0.0
0.9442141300531035,0.451385641729511,0.2757678447383175,Computer Science and IT,B.Tech/B.E.,0.1484719150999945,-0.6126536983675455,1.0,-0.16101383807871314,0.0003777155513723908,-0.0015228249787210362,2.864040775067695e-15,-4.866913091234246e-15,0.0,0.0,0.0,0.0,0.0
-0.8339061077630986,-1.62893346890914,0.2757678447383175,Computer Science and IT,B.Tech/B.E.,0.9822345133336263,-0.6126536983675455,1.0,-1.1436890537023527,0.0003777155513723908,-2.0563277717226893,2.864040775067695e-15,-4.866913091234246e-15,0.0,0.0,0.0,0.0,0.0
-1.2692135518757786,1.838265048821945,0.2757678447383175,Computer Science and IT,MCA,-0.6852906831336373,1.7793912684254554,1.0,1.804336593168566,0.0003777155513723908,-0.0015228249787210362,2.864040775067695e-15,-4.866913091234246e-15,0.0,0.0,0.0,1.0,0.0
0.5568642857155489,0.09773139292094075,0.2757678447383175,Electronics and Communication,B.Tech/B.E.,-2.3528158796009007,1.1813800267272052,1.0,-0.0033198500088900346,2.9101282248954177,-0.0015228249787210362,2.864040775067695e-15,-4.866913091234246e-15,1.0,0.0,0.0,0.0,0.0
-1.1769873984620751,0.038095578415965156,0.2757678447383175,Computer Science and IT,MCA,-2.3528158796009007,3.573424993520206,1.0,0.9444957794978813,0.0003777155513723908,-0.0015228249787210362,2.864040775067695e-15,-4.866913091234246e-15,0.0,0.0,0.0,1.0,0.0
-0.9925350916346684,0.17400976031102422,0.2757678447383175,Computer Science and IT,B.Tech/B.E.,0.9822345133336263,0.583368785028955,1.0,0.5759925736390165,0.0003777155513723908,2.011950773536739,2.864040775067695e-15,-4.866913091234246e-15,0.0,0.0,0.0,0.0,0.0
-0.5314043245661513,0.451385641729511,0.2757678447383175,Electronics and Communication,B.Tech/B.E.,-0.6852906831336373,0.583368785028955,1.0,-1.5121922595612174,-3.0243202400896863,-0.0015228249787210362,2.864040775067695e-15,-4.866913091234246e-15,1.0,0.0,0.0,0.0,0.0
-0.863418476855483,-0.558262566633781,-3.626238588291261,Computer Science and IT,B.Tech/B.E.,0.9822345133336263,0.583368785028955,1.0,1.804336593168566,0.0003777155513723908,0.6485276935038492,2.864040775067695e-15,-4.866913091234246e-15,0.0,0.0,0.0,0.0,0.0
-0.8080827848072615,-1.5429469456694094,0.2757678447383175,Computer Science and IT,B.Tech/B.E.,0.9822345133336263,-1.2106649400657956,1.0,-1.3893578576082626,0.0003777155513723908,0.6485276935038492,2.864040775067695e-15,-4.866913091234246e-15,0.0,0.0,0.0,0.0,0.0
-1.361439705289482,-0.4168008671103533,0.2757678447383175,Computer Science and IT,B.Tech/B.E.,-0.6852906831336373,-0.014642456669295235,1.0,-1.3893578576082626,0.0003777155513723908,-0.0015228249787210362,2.864040775067695e-15,-4.866913091234246e-15,0.0,0.0,0.0,0.0,0.0
0.5015285936673274,1.4222012266942148,0.2757678447383175,Computer Science and IT,B.Tech/B.E.,0.1484719150999945,-0.014642456669295235,1.0,-1.0208546517493977,0.0003777155513723908,-0.0015228249787210362,2.864040775067695e-15,-4.866913091234246e-15,0.0,0.0,0.0,0.0,0.0
1.0456628988081766,0.5900735824387544,0.2757678447383175,Computer Science and IT,MCA,-2.3528158796009007,2.3774025101237055,1.0,-0.0381794361257582,0.0003777155513723908,-0.0015228249787210362,2.864040775067695e-15,-4.866913091234246e-15,0.0,0.0,0.0,1.0,0.0
1.0825533601736586,1.1725629334175771,0.2757678447383175,Electronics and Communication,B.Tech/B.E.,0.9822345133336263,-0.6126536983675455,0.0,-0.0381794361257582,1.1699516073433949,-0.0015228249787210362,2.864040775067695e-15,5.566452730558553,1.0,0.0,0.0,0.0,0.0
1.3961222817802508,0.20313422785996446,0.2757678447383175,Computer Science and IT,B.Tech/B.E.,0.1484719150999945,-0.6126536983675455,1.0,0.20748936778015167,0.0003777155513723908,-0.0015228249787210362,2.864040775067695e-15,-4.866913091234246e-15,0.0,0.0,0.0,0.0,0.0
0.7597618232256966,0.8286168404586529,0.2757678447383175,Electronics and Communication,B.Tech/B.E.,0.1484719150999945,-0.6126536983675455,1.0,-1.1436890537023527,-1.6857228419727455,-0.0015228249787210362,2.864040775067695e-15,-4.866913091234246e-15,1.0,0.0,0.0,0.0,0.0
-1.2692135518757786,0.040869337230151445,0.2757678447383175,Computer Science and IT,B.Tech/B.E.,-0.6852906831336373,0.583368785028955,1.0,0.1952059275848562,0.0003777155513723908,2.671671618713943,2.864040775067695e-15,-4.866913091234246e-15,0.0,0.0,0.0,0.0,0.0
0.05238722654259126,-0.4237352641458151,0.2757678447383175,Computer Science and IT,B.Tech/B.E.,0.1484719150999945,-0.014642456669295235,0.0,0.20748936778015167,0.0003777155513723908,-0.0015228249787210362,2.864040775067695e-15,-4.866913091234246e-15,0.0,0.0,0.0,0.0,0.0
-0.9925350916346684,-0.6581178839444362,0.2757678447383175,Computer Science and IT,B.Tech/B.E.,0.9822345133336263,-1.2106649400657956,1.0,0.20748936778015167,0.0003777155513723908,-0.7148953865290403,2.864040775067695e-15,-4.866913091234246e-15,0.0,0.0,0.0,0.0,0.0
0.021952595916069285,-0.8772448302650404,0.2757678447383175,Others,B.Tech/B.E.,-0.6852906831336373,-0.014642456669295235,1.0,-0.0033198500088900346,0.0003777155513723908,-0.0015228249787210362,2.864040775067695e-15,-4.866913091234246e-15,0.0,1.0,0.0,0.0,0.0
-0.07027355749763413,-2.04499729103687,0.2757678447383175,Computer Science and IT,B.Tech/B.E.,0.1484719150999945,-0.014642456669295235,1.0,-0.16101383807871314,0.0003777155513723908,-0.0015228249787210362,2.864040775067695e-15,-4.866913091234246e-15,0.0,0.0,0.0,0.0,0.0
1.2762282823424353,-0.3044636351358659,0.2757678447383175,Computer Science and IT,B.Tech/B.E.,-0.6852906831336373,-0.014642456669295235,0.0,0.20748936778015167,0.0003777155513723908,-0.0015228249787210362,2.864040775067695e-15,-4.866913091234246e-15,0.0,0.0,0.0,0.0,0.0
-1.361439705289482,-1.0325753238593935,0.2757678447383175,Computer Science and IT,B.Tech/B.E.,-1.519053281367269,1.1813800267272052,1.0,-0.406682641984623,0.0003777155513723908,-0.0015228249787210362,2.864040775067695e-15,-4.866913091234246e-15,0.0,0.0,0.0,0.0,0.0
-0.12560924954585567,-0.23373278537415101,0.2757678447383175,Computer Science and IT,B.Tech/B.E.,0.9822345133336263,-1.2106649400657956,1.0,0.45315817168606154,0.0003777155513723908,-0.7148953865290403,2.864040775067695e-15,-4.866913091234246e-15,0.0,0.0,0.0,0.0,0.0
-0.8080827848072615,-0.35300441438410024,0.2757678447383175,Computer Science and IT,B.Tech/B.E.,0.9822345133336263,-0.014642456669295235,1.0,-1.1436890537023527,0.0003777155513723908,-1.3746162317062447,2.864040775067695e-15,-4.866913091234246e-15,0.0,0.0,0.0,0.0,0.0
0.47109396304080536,-0.09365796525781646,0.2757678447383175,Computer Science and IT,B.Tech/B.E.,-1.519053281367269,1.1813800267272052,1.0,1.9271709951215208,0.0003777155513723908,-0.0015228249787210362,2.864040775067695e-15,-4.866913091234246e-15,0.0,0.0,0.0,0.0,0.0
0.9137794994265815,-0.24205406181670594,0.2757678447383175,Electronics and Communication,B.Tech/B.E.,0.1484719150999945,-0.014642456669295235,1.0,0.8216613775449264,3.6686667504950177,-0.0015228249787210362,2.864040775067695e-15,-4.866913091234246e-15,1.0,0.0,0.0,0.0,0.0
0.058843057281551175,-0.4417646964380161,0.2757678447383175,Electronics and Communication,B.Tech/B.E.,0.1484719150999945,-0.6126536983675455,1.0,-1.0208546517493977,-0.7933245765614516,-0.0015228249787210362,2.864040775067695e-15,-4.866913091234246e-15,1.0,0.0,0.0,0.0,0.0
-0.07027355749763413,0.6233586882089721,-3.626238588291261,Computer Science and IT,B.Tech/B.E.,0.1484719150999945,-0.014642456669295235,0.0,1.0673301814508362,0.0003777155513723908,2.671671618713943,2.864040775067695e-15,-4.866913091234246e-15,0.0,0.0,0.0,0.0,0.0
1.5067936658766938,-0.49169235509334364,0.2757678447383175,Electronics and Communication,B.Tech/B.E.,0.1484719150999945,-0.014642456669295235,1.0,-1.7578610634671274,-1.6857228419727455,-0.0015228249787210362,2.864040775067695e-15,-4.866913091234246e-15,1.0,0.0,0.0,0.0,0.0
2.0140375096520624,1.5608891674034582,0.2757678447383175,Electronics and Communication,B.Tech/B.E.,-0.6852906831336373,0.583368785028955,0.0,-0.0033198500088900346,0.6791325613671833,-0.0015228249787210362,2.864040775067695e-15,-4.866913091234246e-15,1.0,0.0,0.0,0.0,0.0
-0.6236304779798546,0.07692820181455347,-3.626238588291261,Electronics and Communication,B.Tech/B.E.,0.1484719150999945,-0.014642456669295235,1.0,-0.6523514458905328,1.1699516073433949,-0.0015228249787210362,2.864040775067695e-15,-4.866913091234246e-15,1.0,0.0,0.0,0.0,0.0
-1.8963513950889617,-0.6678260397940822,0.2757678447383175,,B.Tech/B.E.,0.9822345133336263,-0.6126536983675455,1.0,-0.0033198500088900346,-1.6857228419727455,-0.0015228249787210362,2.864040775067695e-15,-4.866913091234246e-15,0.0,0.0,1.0,0.0,0.0
-1.361439705289482,-1.2128696467814097,0.2757678447383175,Computer Science and IT,B.Tech/B.E.,0.1484719150999945,-0.014642456669295235,1.0,-0.0033198500088900346,0.0003777155513723908,-0.0015228249787210362,2.864040775067695e-15,-4.866913091234246e-15,0.0,0.0,0.0,0.0,0.0
-1.1493195524379645,-1.4902455281998965,0.2757678447383175,Others,B.Tech/B.E.,-0.6852906831336373,0.583368785028955,1.0,-0.0033198500088900346,0.0003777155513723908,-0.0015228249787210362,2.864040775067695e-15,-4.866913091234246e-15,0.0,1.0,0.0,0.0,0.0
-0.16249971091133755,-1.379295175632502,0.2757678447383175,Electronics and Communication,B.Tech/B.E.,-2.3528158796009007,2.3774025101237055,0.0,-0.8980202497964428,-0.7933245765614516,-0.0015228249787210362,2.864040775067695e-15,-4.866913091234246e-15,1.0,0.0,0.0,0.0,0.0
-1.204655244486186,1.0061374045664846,0.2757678447383175,Computer Science and IT,MCA,-2.3528158796009007,4.171436235218456,1.0,-0.8980202497964428,0.0003777155513723908,-0.0015228249787210362,2.864040775067695e-15,-4.866913091234246e-15,0.0,0.0,0.0,1.0,0.0
0.07728828796429081,1.352857256339593,0.2757678447383175,Computer Science and IT,B.Tech/B.E.,0.9822345133336263,-0.014642456669295235,1.0,1.804336593168566,0.0003777155513723908,2.671671618713943,2.864040775067695e-15,-4.866913091234246e-15,0.0,0.0,0.0,0.0,0.0
1.7834721261178041,-0.11030051814292433,0.2757678447383175,Computer Science and IT,B.Tech/B.E.,-0.6852906831336373,-0.014642456669295235,0.0,-0.7751858478434879,0.0003777155513723908,-0.0015228249787210362,2.864040775067695e-15,-4.866913091234246e-15,0.0,0.0,0.0,0.0,0.0
0.3170762868399205,0.7634335083253087,0.2757678447383175,Electronics and Communication,B.Tech/B.E.,-0.6852906831336373,-0.014642456669295235,0.0,-0.0033198500088900346,1.437671086966783,-0.033183846512595525,2.864040775067695e-15,-4.866913091234246e-15,1.0,0.0,0.0,0.0,0.0
0.7136487465188449,-1.3709738991899472,0.2757678447383175,Computer Science and IT,B.Tech/B.E.,0.9822345133336263,-0.6126536983675455,1.0,-0.2838482400316681,0.0003777155513723908,2.011950773536739,2.864040775067695e-15,-4.866913091234246e-15,0.0,0.0,0.0,0.0,0.0
-1.0847612450483717,-1.4902455281998965,0.2757678447383175,Electronics and Communication,B.Tech/B.E.,0.1484719150999945,0.583368785028955,1.0,-0.0033198500088900346,-3.782858765689286,-0.0015228249787210362,2.864040775067695e-15,-4.022947012497069,1.0,0.0,0.0,0.0,0.0
-1.2692135518757786,-1.2128696467814097,0.2757678447383175,Computer Science and IT,B.Tech/B.E.,0.9822345133336263,-1.2106649400657956,1.0,1.0673301814508362,0.0003777155513723908,-0.0015228249787210362,2.864040775067695e-15,-4.866913091234246e-15,0.0,0.0,0.0,0.0,0.0
-0.08871878818037508,0.7287615231479978,0.2757678447383175,Electronics and Communication,B.Tech/B.E.,-1.519053281367269,0.583368785028955,1.0,-0.5295170439375779,1.437671086966783,-0.0015228249787210362,2.864040775067695e-15,-4.866913091234246e-15,1.0,0.0,0.0,0.0,0.0
-0.6236304779798546,-0.5194299432351928,0.2757678447383175,Computer Science and IT,B.Tech/B.E.,-1.519053281367269,0.583368785028955,0.0,2.1728397990274306,0.0003777155513723908,-0.0015228249787210362,2.864040775067695e-15,-4.866913091234246e-15,0.0,0.0,0.0,0.0,0.0
-0.23628063364230004,-0.2725654087727393,0.2757678447383175,Computer Science and IT,B.Tech/B.E.,0.1484719150999945,-0.6126536983675455,0.0,0.20748936778015167,0.0003777155513723908,-0.0015228249787210362,2.864040775067695e-15,-4.866913091234246e-15,0.0,0.0,0.0,0.0,0.0
0.9442141300531035,-0.5957083106252762,0.2757678447383175,Electronics and Communication,B.Tech/B.E.,-2.3528158796009007,1.1813800267272052,1.0,-1.2665234556553076,0.6791325613671833,-0.0015228249787210362,2.864040775067695e-15,-4.866913091234246e-15,1.0,0.0,0.0,0.0,0.0
-0.2270580183009302,-0.5194299432351928,0.2757678447383175,Computer Science and IT,B.Tech/B.E.,0.1484719150999945,0.583368785028955,1.0,1.804336593168566,0.0003777155513723908,-0.0015228249787210362,2.864040775067695e-15,-4.866913091234246e-15,0.0,0.0,0.0,0.0,0.0
-0.839439676967921,0.8258430816444685,0.2757678447383175,Computer Science and IT,MCA,0.9822345133336263,-0.014642456669295235,1.0,-0.0033198500088900346,0.0003777155513723908,-0.0015228249787210362,2.864040775067695e-15,-4.866913091234246e-15,0.0,0.0,0.0,1.0,0.0
0.021952595916069285,-0.8689235538224855,0.2757678447383175,Computer Science and IT,B.Tech/B.E.,-1.519053281367269,1.1813800267272052,1.0,-0.16101383807871314,0.0003777155513723908,-0.0015228249787210362,2.864040775067695e-15,-4.866913091234246e-15,0.0,0.0,0.0,0.0,0.0
0.4185250555949937,-0.8384122068664521,0.2757678447383175,Computer Science and IT,B.Tech/B.E.,0.1484719150999945,-0.014642456669295235,1.0,0.8216613775449264,0.0003777155513723908,-0.033183846512595525,2.864040775067695e-15,-4.866913091234246e-15,0.0,0.0,0.0,0.0,0.0
-1.0847612450483717,-1.2128696467814097,0.2757678447383175,Others,B.Tech/B.E.,0.9822345133336263,-1.2106649400657956,1.0,-0.0033198500088900346,0.0003777155513723908,-0.0015228249787210362,2.864040775067695e-15,-4.866913091234246e-15,0.0,1.0,0.0,0.0,0.0
0.999549822101325,0.13240337809825162,-3.626238588291261,Electronics and Communication,B.Tech/B.E.,0.9822345133336263,-1.2106649400657956,1.0,0.9444957794978813,0.4560329950143598,-0.0015228249787210362,2.864040775067695e-15,-4.866913091234246e-15,1.0,0.0,0.0,0.0,0.0
0.1141787493297727,0.10466578995640254,-3.626238588291261,Electronics and Communication,B.Tech/B.E.,0.9822345133336263,0.583368785028955,1.0,-0.2838482400316681,-0.9718042296437104,-0.0015228249787210362,2.864040775067695e-15,1.6707590849422067,1.0,0.0,0.0,0.0,0.0
0.9073236686876216,1.6302331377580799,0.2757678447383175,Others,B.Tech/B.E.,0.1484719150999945,-1.8086761817640458,1.0,-0.0033198500088900346,0.0003777155513723908,-0.0015228249787210362,2.864040775067695e-15,-4.866913091234246e-15,0.0,1.0,0.0,0.0,0.0
0.7228713618602147,-0.9826476652040661,0.2757678447383175,Computer Science and IT,B.Tech/B.E.,0.1484719150999945,-0.6126536983675455,0.0,1.0673301814508362,0.0003777155513723908,2.011950773536739,2.864040775067695e-15,-4.866913091234246e-15,0.0,0.0,0.0,0.0,0.0
0.014574503642973169,-1.4403178695445689,0.2757678447383175,Computer Science and IT,B.Tech/B.E.,0.9822345133336263,-0.014642456669295235,1.0,1.0673301814508362,0.0003777155513723908,2.011950773536739,2.864040775067695e-15,-4.866913091234246e-15,0.0,0.0,0.0,0.0,0.0
1.9125887408969895,1.6468756906431896,0.2757678447383175,Electronics and Communication,B.Tech/B.E.,0.1484719150999945,-0.014642456669295235,1.0,-0.8980202497964428,-0.057096007597134166,-0.0015228249787210362,2.143194715614633,-4.866913091234246e-15,1.0,0.0,0.0,0.0,0.0
0.6306452084465113,-0.5471675313770418,0.2757678447383175,Computer Science and IT,B.Tech/B.E.,-1.519053281367269,0.583368785028955,1.0,0.20748936778015167,0.0003777155513723908,-1.3746162317062447,2.864040775067695e-15,-4.866913091234246e-15,0.0,0.0,0.0,0.0,0.0
-1.361439705289482,-1.1671026263473596,0.2757678447383175,Computer Science and IT,B.Tech/B.E.,-0.6852906831336373,-0.014642456669295235,1.0,-1.1436890537023527,0.6791325613671833,-0.0015228249787210362,2.864040775067695e-15,-4.866913091234246e-15,0.0,0.0,0.0,0.0,0.0
-0.9925350916346684,-2.5997490538738437,0.2757678447383175,Electronics and Communication,B.Tech/B.E.,-2.3528158796009007,2.3774025101237055,1.0,-1.5121922595612174,-0.057096007597134166,-0.0015228249787210362,2.864040775067695e-15,-4.866913091234246e-15,1.0,0.0,0.0,0.0,0.0
-1.361439705289482,-1.0741817060721663,0.2757678447383175,Computer Science and IT,B.Tech/B.E.,-0.6852906831336373,0.583368785028955,1.0,-1.0208546517493977,0.0003777155513723908,-0.0015228249787210362,2.864040775067695e-15,-4.866913091234246e-15,0.0,0.0,0.0,0.0,0.0
1.8849208948728786,-0.24760157944507655,0.2757678447383175,Computer Science and IT,B.Tech/B.E.,0.9822345133336263,-1.2106649400657956,1.0,0.08465496582719674,0.0003777155513723908,0.6485276935038492,2.864040775067695e-15,-4.866913091234246e-15,0.0,0.0,0.0,0.0,0.0
0.390857209570883,-0.24205406181670594,0.2757678447383175,Electronics and Communication,B.Tech/B.E.,0.9822345133336263,-0.6126536983675455,1.0,0.20748936778015167,0.0003777155513723908,-0.0015228249787210362,2.864040775067695e-15,1.4567099835347153,1.0,0.0,0.0,0.0,0.0
0.4830833629845864,0.5900735824387544,0.2757678447383175,Electronics and Communication,B.Tech/B.E.,-0.6852906831336373,-0.014642456669295235,0.0,-0.0033198500088900346,-0.057096007597134166,-0.0015228249787210362,2.864040775067695e-15,-2.909891685178113,1.0,0.0,0.0,0.0,0.0
0.8335427459566591,0.6455487587224525,0.2757678447383175,Electronics and Communication,B.Tech/B.E.,0.9822345133336263,-0.6126536983675455,1.0,0.6988269755919714,-0.9718042296437104,-0.0015228249787210362,2.864040775067695e-15,-4.866913091234246e-15,1.0,0.0,0.0,0.0,0.0
-1.361439705289482,1.144825345275728,0.2757678447383175,Computer Science and IT,B.Tech/B.E.,-0.6852906831336373,1.1813800267272052,1.0,0.3303237697331066,0.0003777155513723908,-0.0015228249787210362,2.864040775067695e-15,-4.866913091234246e-15,0.0,0.0,0.0,0.0,0.0
-0.014937865449412608,-0.07562853296561348,0.2757678447383175,Computer Science and IT,B.Tech/B.E.,-0.6852906831336373,0.583368785028955,0.0,-0.5295170439375779,0.0003777155513723908,-0.0015228249787210362,2.864040775067695e-15,-4.866913091234246e-15,0.0,0.0,0.0,0.0,0.0
0.7413165925429557,0.17400976031102422,0.2757678447383175,Computer Science and IT,B.Tech/B.E.,-1.519053281367269,1.1813800267272052,0.0,-0.0381794361257582,0.0003777155513723908,-0.0015228249787210362,2.864040775067695e-15,-4.866913091234246e-15,0.0,0.0,0.0,0.0,0.0
-0.3469520177387444,-0.10336612110746254,0.2757678447383175,Others,B.Tech/B.E.,0.1484719150999945,-0.6126536983675455,1.0,-0.0033198500088900346,0.0003777155513723908,-0.0015228249787210362,2.864040775067695e-15,-4.866913091234246e-15,0.0,1.0,0.0,0.0,0.0
1.801917356800545,1.6995771081127016,0.2757678447383175,Electronics and Communication,B.Tech/B.E.,0.1484719150999945,-0.6126536983675455,1.0,0.08465496582719674,-0.2578856173146753,-0.0015228249787210362,2.864040775067695e-15,-4.866913091234246e-15,1.0,0.0,0.0,0.0,0.0
0.390857209570883,0.451385641729511,0.2757678447383175,Electronics and Communication,B.Tech/B.E.,0.1484719150999945,-0.6126536983675455,1.0,-0.0033198500088900346,-0.057096007597134166,-0.0015228249787210362,2.864040775067695e-15,2.8266242325426614,1.0,0.0,0.0,0.0,0.0
-2.283701239426516,0.1934260720103184,0.2757678447383175,Computer Science and IT,MCA,0.1484719150999945,0.583368785028955,1.0,0.5759925736390165,0.0003777155513723908,-0.0015228249787210362,2.864040775067695e-15,-4.866913091234246e-15,0.0,0.0,0.0,1.0,0.0
0.6675356698119932,-0.10336612110746254,0.2757678447383175,Computer Science and IT,B.Tech/B.E.,-2.3528158796009007,1.1813800267272052,1.0,-0.16101383807871314,0.0003777155513723908,-0.0015228249787210362,2.864040775067695e-15,-4.866913091234246e-15,0.0,0.0,0.0,0.0,0.0
1.017995052784066,0.8258430816444685,0.2757678447383175,Electronics and Communication,B.Tech/B.E.,-0.6852906831336373,0.583368785028955,1.0,-0.0033198500088900346,-0.7933245765614516,-0.0015228249787210362,2.864040775067695e-15,-4.866913091234246e-15,1.0,0.0,0.0,0.0,0.0
0.29863105615717955,0.1934260720103184,0.2757678447383175,Computer Science and IT,B.Tech/B.E.,-1.519053281367269,1.1813800267272052,0.0,1.0673301814508362,0.0003777155513723908,-0.0015228249787210362,2.864040775067695e-15,-4.866913091234246e-15,0.0,0.0,0.0,0.0,0.0
0.17504801058281666,0.03532181960178084,-3.626238588291261,Others,B.Tech/B.E.,0.9822345133336263,-0.6126536983675455,1.0,0.8216613775449264,0.0003777155513723908,-0.0015228249787210362,2.864040775067695e-15,-4.866913091234246e-15,0.0,1.0,0.0,0.0,0.0
-0.16249971091133755,-1.4070327637743503,0.2757678447383175,Computer Science and IT,B.Tech/B.E.,0.9822345133336263,-0.6126536983675455,1.0,1.0673301814508362,0.0003777155513723908,-1.3746162317062447,2.864040775067695e-15,-4.866913091234246e-15,0.0,0.0,0.0,0.0,0.0
-0.49451386320066937,0.28496011287841855,0.2757678447383175,Computer Science and IT,B.Tech/B.E.,0.1484719150999945,-0.6126536983675455,1.0,0.9444957794978813,0.0003777155513723908,-1.3746162317062447,2.864040775067695e-15,-4.866913091234246e-15,0.0,0.0,0.0,0.0,0.0
1.1471116675632513,1.1378909482402662,0.2757678447383175,Computer Science and IT,B.Tech/B.E.,0.9822345133336263,-1.8086761817640458,1.0,0.45315817168606154,0.0003777155513723908,2.671671618713943,2.864040775067695e-15,-4.866913091234246e-15,0.0,0.0,0.0,0.0,0.0
